date,year,month,day,hour,forecast_need,temp,real
20190825,2019,08,25,3,13700,14.02,13527
20190825,2019,08,25,4,13600,13.61,13360
20190825,2019,08,25,5,13500,13.17,13248
20190825,2019,08,25,6,13000,14.91,12953
20190825,2019,08,25,7,13900,17.75,13161
20190825,2019,08,25,8,14900,20.47,14098
20190825,2019,08,25,9,16000,22.88,15080
20190825,2019,08,25,10,16800,24.56,16046
20190825,2019,08,25,11,17300,25.9,16557
20190825,2019,08,25,12,17300,26.56,16608
20190825,2019,08,25,13,17400,27.21,16700
20190825,2019,08,25,14,17500,27.27,16721
20190825,2019,08,25,15,17200,27.51,16488
20190825,2019,08,25,16,16900,27.47,16383
20190825,2019,08,25,17,16700,26.7,16373
20190825,2019,08,25,18,16700,25.3,16549
20190825,2019,08,25,19,16900,23.12,16646
20190825,2019,08,25,20,17800,21.63,17086
20190825,2019,08,25,21,18400,20.45,18078
20190825,2019,08,25,22,17800,19.94,17417
20190825,2019,08,25,23,16900,19.28,16436
20190825,2019,08,25,24,15800,18.65,15330
20190826,2019,08,26,1,14700,17.94,14552
20190826,2019,08,26,2,14100,17.24,14138
20190826,2019,08,26,3,13900,16.8,13914
20190826,2019,08,26,4,13900,16.5,13885
20190826,2019,08,26,5,14200,16.21,14203
20190826,2019,08,26,6,15400,17.29,14783
20190826,2019,08,26,7,18600,19.53,17180
20190826,2019,08,26,8,20500,21.71,19649
20190826,2019,08,26,9,21600,23.84,21043
20190826,2019,08,26,10,22000,25.91,21735
20190826,2019,08,26,11,22300,27.97,21798
20190826,2019,08,26,12,22600,29.06,22362
20190826,2019,08,26,13,22800,29.73,22560
20190826,2019,08,26,14,22800,30.27,22685
20190826,2019,08,26,15,22400,30.39,22458
20190826,2019,08,26,16,22200,30.09,22399
20190826,2019,08,26,17,21800,29.21,22084
20190826,2019,08,26,18,21400,27.83,21782
20190826,2019,08,26,19,21200,25.08,21452
20190826,2019,08,26,20,22100,23.14,21749
20190826,2019,08,26,21,22500,22.29,22558
20190826,2019,08,26,22,21200,21.54,21152
20190826,2019,08,26,23,19200,20.89,19237
20190826,2019,08,26,24,17700,20.21,17752
20190827,2019,08,27,1,16300,19.48,16733
20190827,2019,08,27,2,15700,18.99,16186
20190827,2019,08,27,3,15500,18.44,15863
20190827,2019,08,27,4,15400,17.79,15822
20190827,2019,08,27,5,15600,17.32,16062
20190827,2019,08,27,6,16400,18.38,16358
20190827,2019,08,27,7,19600,20.42,18281
20190827,2019,08,27,8,21300,22.64,20471
20190827,2019,08,27,9,22000,25.1,21681
20190827,2019,08,27,10,22300,27.06,22242
20190827,2019,08,27,11,22800,29.03,22394
20190827,2019,08,27,12,23000,30.11,22828
20190827,2019,08,27,13,23100,30.77,23098
20190827,2019,08,27,14,23200,31.09,23125
20190827,2019,08,27,15,22800,31.07,22755
20190827,2019,08,27,16,22500,30.63,22682
20190827,2019,08,27,17,22000,29.6,22361
20190827,2019,08,27,18,21700,27.7,22013
20190827,2019,08,27,19,21400,25.46,21698
20190827,2019,08,27,20,22400,24.06,21995
20190827,2019,08,27,21,22800,23.14,22819
20190827,2019,08,27,22,21500,22.33,21357
20190827,2019,08,27,23,19600,21.57,19684
20190827,2019,08,27,24,18200,20.97,18241
20190828,2019,08,28,1,16900,20.58,17200
20190828,2019,08,28,2,16300,20.27,16650
20190828,2019,08,28,3,16000,19.78,16289
20190828,2019,08,28,4,16100,19.36,16192
20190828,2019,08,28,5,16400,19.19,16369
20190828,2019,08,28,6,16700,20.06,16581
20190828,2019,08,28,7,19800,21.82,18464
20190828,2019,08,28,8,21400,23.79,20563
20190828,2019,08,28,9,22300,25.91,21817
20190828,2019,08,28,10,22600,27.75,22484
20190828,2019,08,28,11,23100,29.44,22684
20190828,2019,08,28,12,23300,30.34,23165
20190828,2019,08,28,13,23400,31.18,23328
20190828,2019,08,28,14,23500,31.45,23355
20190828,2019,08,28,15,22900,31.56,23031
20190828,2019,08,28,16,22600,29.7,22912
20190828,2019,08,28,17,22400,28.17,22650
20190828,2019,08,28,18,22100,26.52,22193
20190828,2019,08,28,19,21700,24.7,21959
20190828,2019,08,28,20,22800,23.21,22284
20190828,2019,08,28,21,23200,22.3,22977
20190828,2019,08,28,22,21800,21.73,21452
20190828,2019,08,28,23,19800,21.81,19662
20190828,2019,08,28,24,18500,21.14,18245
20190829,2019,08,29,1,16400,20.65,17192
20190829,2019,08,29,2,15800,20.39,16568
20190829,2019,08,29,3,15500,20.02,16295
20190829,2019,08,29,4,15600,19.56,16341
20190829,2019,08,29,5,15900,19.09,16477
20190829,2019,08,29,6,16200,19.71,16766
20190829,2019,08,29,7,19800,21.82,18652
20190829,2019,08,29,8,21400,24.15,20732
20190829,2019,08,29,9,22300,26.45,22041
20190829,2019,08,29,10,22600,28.51,22668
20190829,2019,08,29,11,23100,30.07,22906
20190829,2019,08,29,12,23300,31.15,23419
20190829,2019,08,29,13,23400,31.74,23624
20190829,2019,08,29,14,23500,31.92,23590
20190829,2019,08,29,15,23100,31.95,23254
20190829,2019,08,29,16,22800,32.29,23083
20190829,2019,08,29,17,22400,31,22710
20190829,2019,08,29,18,22100,28.37,22328
20190829,2019,08,29,19,21700,25.98,21879
20190829,2019,08,29,20,22700,24.57,22243
20190829,2019,08,29,21,23100,23.34,22921
20190829,2019,08,29,22,21800,22.57,21446
20190829,2019,08,29,23,19800,20.76,19767
20190829,2019,08,29,24,18500,19.84,18349
20190830,2019,08,30,1,16600,19.76,17206
20190830,2019,08,30,2,16000,19.44,16600
20190830,2019,08,30,3,15700,18.81,16224
20190830,2019,08,30,4,15800,18.43,16245
20190830,2019,08,30,5,16100,18.63,16450
20190830,2019,08,30,6,16400,18.99,16709
20190830,2019,08,30,7,19800,21.01,18743
20190830,2019,08,30,8,21400,22.72,20753
20190830,2019,08,30,9,22400,24.66,21987
20190830,2019,08,30,10,22700,26.02,22618
20190830,2019,08,30,11,23100,27.78,22780
20190830,2019,08,30,12,23300,28.6,23129
20190830,2019,08,30,13,23400,29.01,23299
20190830,2019,08,30,14,23400,28.78,23327
20190830,2019,08,30,15,23000,28.65,23014
20190830,2019,08,30,16,22700,28.14,22751
20190830,2019,08,30,17,22300,27.13,22358
20190830,2019,08,30,18,22000,25.9,22012
20190830,2019,08,30,19,21600,23.67,21759
20190830,2019,08,30,20,22700,22.51,22018
20190830,2019,08,30,21,23100,21.78,22578
20190830,2019,08,30,22,21800,21.05,21099
20190830,2019,08,30,23,19800,19.23,19489
20190830,2019,08,30,24,18500,18.42,18163
20190831,2019,08,31,1,16600,17.66,17027
20190831,2019,08,31,2,16100,17.42,16292
20190831,2019,08,31,3,15600,17.11,15868
20190831,2019,08,31,4,15500,17.02,15724
20190831,2019,08,31,5,15500,16.81,15667
20190831,2019,08,31,6,15300,17.88,15407
20190831,2019,08,31,7,17100,19.98,15849
20190831,2019,08,31,8,18400,22.21,17248
20190831,2019,08,31,9,19400,24.5,18646
20190831,2019,08,31,10,20000,26.33,19635
20190831,2019,08,31,11,20400,27.88,19966
20190831,2019,08,31,12,20400,28.83,20150
20190831,2019,08,31,13,20400,29.47,20102
20190831,2019,08,31,14,20200,29.67,19775
20190831,2019,08,31,15,19700,29.68,19140
20190831,2019,08,31,16,19300,29.11,18979
20190831,2019,08,31,17,19100,28.4,18759
20190831,2019,08,31,18,18800,27.02,18596
20190831,2019,08,31,19,18900,25.1,18471
20190831,2019,08,31,20,20000,23.88,18795
20190831,2019,08,31,21,20000,22.89,19543
20190831,2019,08,31,22,18900,21.79,18595
20190831,2019,08,31,23,17600,20.28,17284
20190831,2019,08,31,24,16400,19.7,16202
20190901,2019,09,01,1,15300,19.27,15113
20190901,2019,09,01,2,14600,18.56,14491
20190901,2019,09,01,3,14300,18.03,14144
20190901,2019,09,01,4,14100,17.75,13841
20190901,2019,09,01,5,14000,17.35,13696
20190901,2019,09,01,6,13900,18.28,13472
20190901,2019,09,01,7,14100,20.67,13500
20190901,2019,09,01,8,15100,23.4,14265
20190901,2019,09,01,9,16300,25.86,15188
20190901,2019,09,01,10,17200,27.73,15963
20190901,2019,09,01,11,17600,29.66,16500
20190901,2019,09,01,12,17700,30.9,16751
20190901,2019,09,01,13,17800,31.52,16840
20190901,2019,09,01,14,17900,31.95,16835
20190901,2019,09,01,15,17400,32.14,16622
20190901,2019,09,01,16,17200,32.04,16528
20190901,2019,09,01,17,17000,31.34,16516
20190901,2019,09,01,18,17100,29.05,16568
20190901,2019,09,01,19,17600,26.91,16746
20190901,2019,09,01,20,19200,25.3,17615
20190901,2019,09,01,21,19100,23.72,18625
20190901,2019,09,01,22,18000,22.4,17648
20190901,2019,09,01,23,17000,22,16728
20190901,2019,09,01,24,15900,21.23,15565
20190902,2019,09,02,1,14700,20.48,14661
20190902,2019,09,02,2,14400,20.15,14380
20190902,2019,09,02,3,14200,19.63,14219
20190902,2019,09,02,4,14100,18.76,14331
20190902,2019,09,02,5,14600,18.47,14690
20190902,2019,09,02,6,15500,18.21,15272
20190902,2019,09,02,7,19100,18.09,17730
20190902,2019,09,02,8,20800,17.86,20271
20190902,2019,09,02,9,21700,18.19,21300
20190902,2019,09,02,10,21800,18.21,21490
20190902,2019,09,02,11,22200,19.42,21538
20190902,2019,09,02,12,22500,18.87,22045
20190902,2019,09,02,13,22700,18.11,22153
20190902,2019,09,02,14,22700,17.72,22117
20190902,2019,09,02,15,22500,16.83,21763
20190902,2019,09,02,16,22300,16.3,21581
20190902,2019,09,02,17,22000,15.68,21322
20190902,2019,09,02,18,21700,14.95,21084
20190902,2019,09,02,19,21500,14.16,20926
20190902,2019,09,02,20,23100,13.43,21506
20190902,2019,09,02,21,22900,12.87,21922
20190902,2019,09,02,22,21500,12.6,20293
20190902,2019,09,02,23,19600,12.75,18442
20190902,2019,09,02,24,18100,12.73,17185
20190903,2019,09,03,1,16500,12.67,16318
20190903,2019,09,03,2,16000,12.57,15798
20190903,2019,09,03,3,15600,12.37,15552
20190903,2019,09,03,4,15700,12.1,15525
20190903,2019,09,03,5,16100,11.65,15714
20190903,2019,09,03,6,16600,11.83,16196
20190903,2019,09,03,7,19900,12.88,18364
20190903,2019,09,03,8,21100,14.43,20383
20190903,2019,09,03,9,21900,16.12,21249
20190903,2019,09,03,10,22000,17.49,21507
20190903,2019,09,03,11,22200,19.29,21270
20190903,2019,09,03,12,22300,20.17,21531
20190903,2019,09,03,13,22400,20.98,21599
20190903,2019,09,03,14,22500,21.02,21594
20190903,2019,09,03,15,22000,20.62,21243
20190903,2019,09,03,16,21900,20.11,21083
20190903,2019,09,03,17,21600,19.32,20965
20190903,2019,09,03,18,21400,17.43,20603
20190903,2019,09,03,19,21500,17.12,20520
20190903,2019,09,03,20,23000,15.94,21369
20190903,2019,09,03,21,22700,15.3,21983
20190903,2019,09,03,22,21100,15.55,20270
20190903,2019,09,03,23,19300,14.77,18516
20190903,2019,09,03,24,17800,14.71,17269
20190904,2019,09,04,1,16300,13.96,16325
20190904,2019,09,04,2,15800,13.37,15849
20190904,2019,09,04,3,15400,13.12,15522
20190904,2019,09,04,4,15400,12.37,15564
20190904,2019,09,04,5,15800,11.87,15682
20190904,2019,09,04,6,16500,12.43,16101
20190904,2019,09,04,7,19800,14.69,18152
20190904,2019,09,04,8,21100,16.95,20136
20190904,2019,09,04,9,21800,18.85,20962
20190904,2019,09,04,10,22000,20.26,21266
20190904,2019,09,04,11,22200,21.66,21136
20190904,2019,09,04,12,22300,22.36,21411
20190904,2019,09,04,13,22450,22.76,21530
20190904,2019,09,04,14,22500,22.75,21535
20190904,2019,09,04,15,22000,23.19,21230
20190904,2019,09,04,16,21900,23.17,21216
20190904,2019,09,04,17,21600,22.57,20986
20190904,2019,09,04,18,21400,20.42,20720
20190904,2019,09,04,19,21600,17.65,20640
20190904,2019,09,04,20,22900,16.46,21480
20190904,2019,09,04,21,22600,15.71,22014
20190904,2019,09,04,22,21000,15.03,20218
20190904,2019,09,04,23,19200,14.72,18650
20190904,2019,09,04,24,17800,14.19,17275
20190905,2019,09,05,1,16400,13.59,16291
20190905,2019,09,05,2,15850,13.29,15817
20190905,2019,09,05,3,15600,12.75,15534
20190905,2019,09,05,4,15600,12.39,15549
20190905,2019,09,05,5,15850,12.12,15702
20190905,2019,09,05,6,16300,13.06,16126
20190905,2019,09,05,7,19700,15.37,18185
20190905,2019,09,05,8,20900,18.23,20187
20190905,2019,09,05,9,21600,20.49,21000
20190905,2019,09,05,10,21800,22.24,21172
20190905,2019,09,05,11,21900,23.84,21040
20190905,2019,09,05,12,22100,24.79,21435
20190905,2019,09,05,13,22100,25.29,21530
20190905,2019,09,05,14,22200,25.29,21425
20190905,2019,09,05,15,21800,25.04,21103
20190905,2019,09,05,16,21500,24.26,21015
20190905,2019,09,05,17,21300,22.97,20827
20190905,2019,09,05,18,21100,21.42,20578
20190905,2019,09,05,19,21200,20.15,20485
20190905,2019,09,05,20,22550,19.2,21473
20190905,2019,09,05,21,22350,18.49,21982
20190905,2019,09,05,22,20700,17.43,20187
20190905,2019,09,05,23,18900,16.38,18350
20190905,2019,09,05,24,17400,15.62,17108
20190906,2019,09,06,1,16400,14.53,16190
20190906,2019,09,06,2,15800,13.21,15715
20190906,2019,09,06,3,15600,12.09,15444
20190906,2019,09,06,4,15600,11.21,15486
20190906,2019,09,06,5,15900,10.79,15715
20190906,2019,09,06,6,16400,11.44,16163
20190906,2019,09,06,7,19500,12.92,18212
20190906,2019,09,06,8,20750,14.35,20120
20190906,2019,09,06,9,21350,15.64,20801
20190906,2019,09,06,10,21500,16.79,21016
20190906,2019,09,06,11,21500,17.86,20873
20190906,2019,09,06,12,21550,18.49,21120
20190906,2019,09,06,13,21700,19.05,21151
20190906,2019,09,06,14,21700,19.58,21031
20190906,2019,09,06,15,21400,19.68,20685
20190906,2019,09,06,16,21250,19.57,20701
20190906,2019,09,06,17,21050,18.95,20529
20190906,2019,09,06,18,20800,18.26,20324
20190906,2019,09,06,19,20900,15.6,20228
20190906,2019,09,06,20,22150,12.96,21225
20190906,2019,09,06,21,22100,10.88,21629
20190906,2019,09,06,22,20400,10.43,19894
20190906,2019,09,06,23,18800,9.53,18309
20190906,2019,09,06,24,17400,10.01,16943
20190907,2019,09,07,1,16100,10.81,15980
20190907,2019,09,07,2,15500,10.63,15378
20190907,2019,09,07,3,15100,11.09,15038
20190907,2019,09,07,4,15050,11.17,14933
20190907,2019,09,07,5,15100,11.61,14949
20190907,2019,09,07,6,15000,11.93,14902
20190907,2019,09,07,7,16200,13.04,15299
20190907,2019,09,07,8,18000,14.4,16554
20190907,2019,09,07,9,19000,15.43,17871
20190907,2019,09,07,10,19550,16.25,18646
20190907,2019,09,07,11,19850,19.55,18904
20190907,2019,09,07,12,19900,20.44,19086
20190907,2019,09,07,13,19650,20.62,18901
20190907,2019,09,07,14,19400,20.47,18688
20190907,2019,09,07,15,18800,19.7,18152
20190907,2019,09,07,16,18400,19.05,17934
20190907,2019,09,07,17,18200,18.06,17762
20190907,2019,09,07,18,18000,16.89,17647
20190907,2019,09,07,19,18350,16.15,17768
20190907,2019,09,07,20,19800,15.85,18422
20190907,2019,09,07,21,19600,15.74,18669
20190907,2019,09,07,22,18300,15.64,17476
20190907,2019,09,07,23,17100,15.38,16223
20190907,2019,09,07,24,15800,14.93,15181
20190908,2019,09,08,1,14200,14.57,14218
20190908,2019,09,08,2,13600,14.22,13714
20190908,2019,09,08,3,13300,13.45,13390
20190908,2019,09,08,4,13100,13.17,13230
20190908,2019,09,08,5,13100,12.88,13247
20190908,2019,09,08,6,13100,12.63,13097
20190908,2019,09,08,7,13300,12.52,12985
20190908,2019,09,08,8,14300,12.5,13620
20190908,2019,09,08,9,15850,12.98,14666
20190908,2019,09,08,10,16550,13.87,15533
20190908,2019,09,08,11,16850,13.71,15966
20190908,2019,09,08,12,16950,14.24,16166
20190908,2019,09,08,13,17050,15.06,16186
20190908,2019,09,08,14,16950,15.86,16187
20190908,2019,09,08,15,16600,16.04,15784
20190908,2019,09,08,16,16500,16.26,15453
20190908,2019,09,08,17,16200,16.22,15264
20190908,2019,09,08,18,16400,16.18,15415
20190908,2019,09,08,19,17400,15.28,15844
20190908,2019,09,08,20,18700,15.07,17001
20190908,2019,09,08,21,18400,14.73,17424
20190908,2019,09,08,22,17300,13.71,16470
20190908,2019,09,08,23,16400,13.97,15575
20190908,2019,09,08,24,15300,13.1,14614
20190909,2019,09,09,1,14100,12.86,13975
20190909,2019,09,09,2,13750,12.68,13690
20190909,2019,09,09,3,13750,12.78,13551
20190909,2019,09,09,4,13850,12.92,13514
20190909,2019,09,09,5,14350,13.2,13917
20190909,2019,09,09,6,15700,13.46,14739
20190909,2019,09,09,7,18950,14.34,17416
20190909,2019,09,09,8,20750,15.96,19715
20190909,2019,09,09,9,21550,17.62,20884
20190909,2019,09,09,10,21800,18.98,21247
20190909,2019,09,09,11,21900,20.18,21132
20190909,2019,09,09,12,22050,21.61,21576
20190909,2019,09,09,13,22200,22.67,21670
20190909,2019,09,09,14,22200,22.97,21567
20190909,2019,09,09,15,21800,20.92,21225
20190909,2019,09,09,16,21600,18.61,21255
20190909,2019,09,09,17,21250,17.71,21020
20190909,2019,09,09,18,21150,17.02,20776
20190909,2019,09,09,19,21550,16.84,20756
20190909,2019,09,09,20,22850,16.34,21928
20190909,2019,09,09,21,22550,15.99,21997
20190909,2019,09,09,22,20700,15.7,20145
20190909,2019,09,09,23,19000,14.71,18546
20190909,2019,09,09,24,17600,14.52,17143
20190910,2019,09,10,1,16000,14.13,16066
20190910,2019,09,10,2,15600,13.57,15672
20190910,2019,09,10,3,15400,12.88,15420
20190910,2019,09,10,4,15350,12.47,15394
20190910,2019,09,10,5,15750,12.46,15711
20190910,2019,09,10,6,16400,12.56,16312
20190910,2019,09,10,7,19650,12.75,18301
20190910,2019,09,10,8,20900,12.93,20115
20190910,2019,09,10,9,21600,13.42,20978
20190910,2019,09,10,10,21700,14.4,21239
20190910,2019,09,10,11,21800,15.07,21083
20190910,2019,09,10,12,21850,16.16,21405
20190910,2019,09,10,13,22000,17.5,21364
20190910,2019,09,10,14,21900,18.62,21106
20190910,2019,09,10,15,21500,19.17,20760
20190910,2019,09,10,16,21300,19.12,20658
20190910,2019,09,10,17,21100,18.51,20585
20190910,2019,09,10,18,20850,16.52,20318
20190910,2019,09,10,19,21400,14.33,20326
20190910,2019,09,10,20,22700,13.56,21647
20190910,2019,09,10,21,22500,12.93,21908
20190910,2019,09,10,22,20750,12.1,20174
20190910,2019,09,10,23,18950,12.24,18436
20190910,2019,09,10,24,17500,11.33,17146
20190911,2019,09,11,1,16200,10.72,16219
20190911,2019,09,11,2,15600,10.33,15704
20190911,2019,09,11,3,15400,9.81,15317
20190911,2019,09,11,4,15300,9.4,15351
20190911,2019,09,11,5,15700,8.7,15675
20190911,2019,09,11,6,16400,9.32,16218
20190911,2019,09,11,7,19550,11.83,18254
20190911,2019,09,11,8,20950,14.71,20247
20190911,2019,09,11,9,21750,17.34,21153
20190911,2019,09,11,10,21850,18.87,21213
20190911,2019,09,11,11,21850,20.37,20967
20190911,2019,09,11,12,21850,21.08,21154
20190911,2019,09,11,13,22050,21.78,21241
20190911,2019,09,11,14,22050,21.85,21193
20190911,2019,09,11,15,21700,22.41,20877
20190911,2019,09,11,16,21450,22.18,20905
20190911,2019,09,11,17,21150,21.68,20756
20190911,2019,09,11,18,20850,19.01,20563
20190911,2019,09,11,19,21650,15.71,20500
20190911,2019,09,11,20,22850,15.2,21958
20190911,2019,09,11,21,22450,14.07,22124
20190911,2019,09,11,22,20700,13.17,20321
20190911,2019,09,11,23,19000,11.85,18550
20190911,2019,09,11,24,17600,12.19,17252
20190912,2019,09,12,1,16100,12.17,16202
20190912,2019,09,12,2,15600,12.11,15713
20190912,2019,09,12,3,15300,11.85,15366
20190912,2019,09,12,4,15200,11.62,15389
20190912,2019,09,12,5,15700,11.42,15605
20190912,2019,09,12,6,16300,11.79,16215
20190912,2019,09,12,7,19600,14.04,18181
20190912,2019,09,12,8,21000,16.98,20162
20190912,2019,09,12,9,21700,19.27,21047
20190912,2019,09,12,10,21900,20.54,21165
20190912,2019,09,12,11,22000,21.1,21057
20190912,2019,09,12,12,22000,21.63,21326
20190912,2019,09,12,13,22200,21.9,21347
20190912,2019,09,12,14,22100,21.93,21388
20190912,2019,09,12,15,21700,21.54,21065
20190912,2019,09,12,16,21500,20.79,21191
20190912,2019,09,12,17,21200,20.18,20862
20190912,2019,09,12,18,21100,19.38,20726
20190912,2019,09,12,19,21800,17.93,20799
20190912,2019,09,12,20,22900,17.36,22125
20190912,2019,09,12,21,22500,16.69,22177
20190912,2019,09,12,22,20700,15.87,20471
20190912,2019,09,12,23,19000,15.16,18727
20190912,2019,09,12,24,17500,14.45,17460
20190913,2019,09,13,1,16000,13.9,16494
20190913,2019,09,13,2,15500,13.73,16001
20190913,2019,09,13,3,15200,13.7,15659
20190913,2019,09,13,4,15200,13.63,15688
20190913,2019,09,13,5,15650,13.68,15993
20190913,2019,09,13,6,16300,13.96,16568
20190913,2019,09,13,7,19400,15.58,18560
20190913,2019,09,13,8,20900,17.43,20444
20190913,2019,09,13,9,21400,19.29,21227
20190913,2019,09,13,10,21450,20.71,21492
20190913,2019,09,13,11,21500,21.83,21355
20190913,2019,09,13,12,21600,22.1,21670
20190913,2019,09,13,13,21650,22.3,21785
20190913,2019,09,13,14,21600,22.1,21827
20190913,2019,09,13,15,21250,21.99,21436
20190913,2019,09,13,16,21000,20.56,21314
20190913,2019,09,13,17,20850,19.69,21018
20190913,2019,09,13,18,20550,18.27,20810
20190913,2019,09,13,19,21150,17,20709
20190913,2019,09,13,20,22400,15.81,21755
20190913,2019,09,13,21,22000,14.35,21694
20190913,2019,09,13,22,20350,13.28,20041
20190913,2019,09,13,23,18600,12.5,18545
20190913,2019,09,13,24,17200,11.83,17305
20190914,2019,09,14,1,16200,10.64,16337
20190914,2019,09,14,2,15450,9.86,15727
20190914,2019,09,14,3,15050,9.28,15336
20190914,2019,09,14,4,15050,8.89,15090
20190914,2019,09,14,5,15050,8.51,15125
20190914,2019,09,14,6,15150,8.49,15175
20190914,2019,09,14,7,16100,10.59,15535
20190914,2019,09,14,8,17450,12.87,16868
20190914,2019,09,14,9,18600,14.7,18104
20190914,2019,09,14,10,19100,15.57,18749
20190914,2019,09,14,11,19400,16.78,18783
20190914,2019,09,14,12,19400,17.33,18858
20190914,2019,09,14,13,19250,17.47,18728
20190914,2019,09,14,14,19000,18.17,18294
20190914,2019,09,14,15,18400,17.95,17682
20190914,2019,09,14,16,18100,17.77,17406
20190914,2019,09,14,17,17900,16.76,17204
20190914,2019,09,14,18,17700,14.6,17141
20190914,2019,09,14,19,18300,12.18,17376
20190914,2019,09,14,20,19300,10.32,18696
20190914,2019,09,14,21,19000,9.27,18686
20190914,2019,09,14,22,17800,8.82,17555
20190914,2019,09,14,23,16700,7.56,16290
20190914,2019,09,14,24,15500,6.89,15346
20190915,2019,09,15,1,14400,6.17,14282
20190915,2019,09,15,2,13700,6.07,13781
20190915,2019,09,15,3,13400,5.65,13387
20190915,2019,09,15,4,13250,5.64,13375
20190915,2019,09,15,5,13250,5.72,13378
20190915,2019,09,15,6,13150,6.77,13380
20190915,2019,09,15,7,13250,9.27,13156
20190915,2019,09,15,8,14250,12.45,13830
20190915,2019,09,15,9,15350,15.39,14711
20190915,2019,09,15,10,15950,17.41,15337
20190915,2019,09,15,11,16350,18.95,15668
20190915,2019,09,15,12,16400,20.02,15799
20190915,2019,09,15,13,16500,20.77,15852
20190915,2019,09,15,14,16400,21.25,15747
20190915,2019,09,15,15,16000,21.56,15552
20190915,2019,09,15,16,15800,21.43,15406
20190915,2019,09,15,17,15600,20.72,15327
20190915,2019,09,15,18,15800,19.44,15557
20190915,2019,09,15,19,16900,18.27,16061
20190915,2019,09,15,20,18100,17.58,17546
20190915,2019,09,15,21,17700,17.82,17684
20190915,2019,09,15,22,16700,17.87,16656
20190915,2019,09,15,23,15750,17.66,15810
20190915,2019,09,15,24,14750,17.35,14864
20190916,2019,09,16,1,13750,16.96,14289
20190916,2019,09,16,2,13450,16.59,14015
20190916,2019,09,16,3,13400,16.06,13788
20190916,2019,09,16,4,13550,15.38,13724
20190916,2019,09,16,5,14100,14.61,14219
20190916,2019,09,16,6,15500,13.75,15203
20190916,2019,09,16,7,19050,13.94,17735
20190916,2019,09,16,8,20850,13.98,19783
20190916,2019,09,16,9,21550,14.43,20790
20190916,2019,09,16,10,21600,15.11,20908
20190916,2019,09,16,11,21650,15.63,20742
20190916,2019,09,16,12,21900,16.46,20940
20190916,2019,09,16,13,21950,16.69,21104
20190916,2019,09,16,14,22000,16.74,21038
20190916,2019,09,16,15,21700,16.66,20777
20190916,2019,09,16,16,21500,16.18,20755
20190916,2019,09,16,17,21200,15.35,20509
20190916,2019,09,16,18,20950,14.33,20455
20190916,2019,09,16,19,21700,13.7,20729
20190916,2019,09,16,20,22750,13.11,22145
20190916,2019,09,16,21,22350,11.9,21826
20190916,2019,09,16,22,20500,11,20088
20190916,2019,09,16,23,18900,9.86,18258
20190916,2019,09,16,24,17500,9.31,17087
20190917,2019,09,17,1,16500,8.75,16210
20190917,2019,09,17,2,16000,8.45,15847
20190917,2019,09,17,3,15700,8,15508
20190917,2019,09,17,4,15800,7.85,15587
20190917,2019,09,17,5,16300,8.07,15777
20190917,2019,09,17,6,17100,8.48,16428
20190917,2019,09,17,7,19900,10.03,18693
20190917,2019,09,17,8,21100,11.49,20524
20190917,2019,09,17,9,21800,12.87,21200
20190917,2019,09,17,10,21900,13.77,21316
20190917,2019,09,17,11,21900,14,21139
20190917,2019,09,17,12,22000,13.98,21455
20190917,2019,09,17,13,22000,14.44,21501
20190917,2019,09,17,14,22100,14.22,21421
20190917,2019,09,17,15,21700,14.79,21065
20190917,2019,09,17,16,21500,13.54,20909
20190917,2019,09,17,17,21300,10.35,20732
20190917,2019,09,17,18,21100,10.03,20728
20190917,2019,09,17,19,21700,8.29,21012
20190917,2019,09,17,20,22900,8.03,22531
20190917,2019,09,17,21,22400,7.31,22105
20190917,2019,09,17,22,20700,6.92,20353
20190917,2019,09,17,23,19000,7.42,18683
20190917,2019,09,17,24,17600,7.46,17311
20190918,2019,09,18,1,16600,7.38,16334
20190918,2019,09,18,2,16000,7.37,15823
20190918,2019,09,18,3,15700,7.29,15430
20190918,2019,09,18,4,15750,7.41,15549
20190918,2019,09,18,5,16100,7.65,15875
20190918,2019,09,18,6,17000,8.1,16622
20190918,2019,09,18,7,19800,8.56,18618
20190918,2019,09,18,8,21100,9.36,20493
20190918,2019,09,18,9,21700,10.65,21535
20190918,2019,09,18,10,21600,11.95,21640
20190918,2019,09,18,11,21800,13,21274
20190918,2019,09,18,12,21900,13.6,21520
20190918,2019,09,18,13,22000,13.89,21454
20190918,2019,09,18,14,22100,13.49,21313
20190918,2019,09,18,15,21600,13.73,20852
20190918,2019,09,18,16,21400,12.84,20770
20190918,2019,09,18,17,21200,12.31,20631
20190918,2019,09,18,18,21100,11.17,20579
20190918,2019,09,18,19,22100,9.85,20886
20190918,2019,09,18,20,22950,8.88,22417
20190918,2019,09,18,21,22450,8.53,22198
20190918,2019,09,18,22,20650,8.37,20601
20190918,2019,09,18,23,19050,7.82,18939
20190918,2019,09,18,24,17650,7.48,17514
20190919,2019,09,19,1,16600,7.13,16472
20190919,2019,09,19,2,16000,6.86,15989
20190919,2019,09,19,3,15700,6.32,15620
20190919,2019,09,19,4,15750,6,15606
20190919,2019,09,19,5,16300,5.83,15875
20190919,2019,09,19,6,17300,6.12,16628
20190919,2019,09,19,7,20200,7.41,18847
20190919,2019,09,19,8,21200,8.61,20855
20190919,2019,09,19,9,21800,9.77,21671
20190919,2019,09,19,10,21700,10.83,21757
