date,isodate,year,month,day,hour,weekday,yearday,forecast_need,temp,real,l1,l2,l3,l26,l25,l24,l23,l22,t3,t5
20191012,2019-10-12,2019,10,12,1,7,285,17000,12.1957,17251,18321,19528,21040,19777,18440,17426,16746,16423,12.47333333,8.2046
20191012,2019-10-12,2019,10,12,2,7,285,16200,12.1966,16618,17251,18321,19528,18440,17426,16746,16423,16428,12.50333333,8.342
20191012,2019-10-12,2019,10,12,3,7,285,15800,12.1954,16170,16618,17251,18321,17426,16746,16423,16428,16735,12.6,8.124
20191012,2019-10-12,2019,10,12,4,7,285,15700,12.2044,16010,16170,16618,17251,16746,16423,16428,16735,17630,12.1959,8.2001
20191012,2019-10-12,2019,10,12,5,7,285,15800,12.1955,16062,16010,16170,16618,16423,16428,16735,17630,20397,12.54666667,8.202
20191012,2019-10-12,2019,10,12,6,7,285,16100,12.2033,16216,16062,16010,16170,16428,16735,17630,20397,21853,12.1951,8.8
20191012,2019-10-12,2019,10,12,7,7,285,17200,12.1956,17039,16216,16062,16010,16735,17630,20397,21853,22538,12.2044,9.714
20191012,2019-10-12,2019,10,12,8,7,285,18400,13.77,17906,17039,16216,16062,17630,20397,21853,22538,22416,12.2048,11.2
20191012,2019-10-12,2019,10,12,9,7,285,19500,15.48,18967,17906,17039,16216,20397,21853,22538,22416,21992,12.88666667,12.326
20191012,2019-10-12,2019,10,12,10,7,285,19800,17.13,19686,18967,17906,17039,21853,22538,22416,21992,22162,13.93666667,13.514
20191012,2019-10-12,2019,10,12,11,7,285,20000,18.77,19625,19686,18967,17906,22538,22416,21992,22162,22190,15.46,14.392
20191012,2019-10-12,2019,10,12,12,7,285,20000,19.55,19419,19625,19686,18967,22416,21992,22162,22190,22080,17.12666667,14.872
20191012,2019-10-12,2019,10,12,13,7,285,19800,20.19,19178,19419,19625,19686,21992,22162,22190,22080,21667,18.48333333,14.94
20191012,2019-10-12,2019,10,12,14,7,285,19500,20.53,18909,19178,19419,19625,22162,22190,22080,21667,21566,19.50333333,14.706
20191012,2019-10-12,2019,10,12,15,7,285,18800,20.46,18398,18909,19178,19419,22190,22080,21667,21566,21537,20.09,14.274
20191012,2019-10-12,2019,10,12,16,7,285,18500,19.83,18194,18398,18909,19178,22080,21667,21566,21537,21690,20.39333333,13.764
20191012,2019-10-12,2019,10,12,17,7,285,18400,18.19,18229,18194,18398,18909,21667,21566,21537,21690,22868,20.27333333,13.318
20191012,2019-10-12,2019,10,12,18,7,285,18900,16.78,18388,18229,18194,18398,21566,21537,21690,22868,23221,19.49333333,12.908
20191012,2019-10-12,2019,10,12,19,7,285,20400,16,19793,18388,18229,18194,21537,21690,22868,23221,22455,18.26666667,12.692
20191012,2019-10-12,2019,10,12,20,7,285,20400,15.23,20158,19793,18388,18229,21690,22868,23221,22455,21040,16.99,12.516
20191012,2019-10-12,2019,10,12,21,7,285,19600,14.72,19475,20158,19793,18388,22868,23221,22455,21040,19528,16.00333333,12.2046
20191012,2019-10-12,2019,10,12,22,7,285,18500,14.41,18368,19475,20158,19793,23221,22455,21040,19528,18321,15.31666667,12.456
20191012,2019-10-12,2019,10,12,23,7,285,17400,13.9,17204,18368,19475,20158,22455,21040,19528,18321,17251,14.78666667,12.1953
20191012,2019-10-12,2019,10,12,24,7,285,16100,13.7,16109,17204,18368,19475,21040,19528,18321,17251,16618,14.34333333,12.542
20191013,2019-10-13,2019,10,13,1,1,286,15100,13.36,15031,16109,17204,18368,19528,18321,17251,16618,16170,14.00333333,12.556
20191013,2019-10-13,2019,10,13,2,1,286,14600,13.29,14453,15031,16109,17204,18321,17251,16618,16170,16010,13.65333333,12.552
20191013,2019-10-13,2019,10,13,3,1,286,14200,13.97,14078,14453,15031,16109,17251,16618,16170,16010,16062,13.45,12.504
20191013,2019-10-13,2019,10,13,4,1,286,14000,14.06,13878,14078,14453,15031,16618,16170,16010,16062,16216,13.54,12.484
20191013,2019-10-13,2019,10,13,5,1,286,14000,13.87,13962,13878,14078,14453,16170,16010,16062,16216,17039,13.77333333,12.1973
20191013,2019-10-13,2019,10,13,6,1,286,14300,13.85,14080,13962,13878,14078,16010,16062,16216,17039,17906,13.96666667,13.338
20191013,2019-10-13,2019,10,13,7,1,286,14500,14.08,14506,14080,13962,13878,16062,16216,17039,17906,18967,13.92666667,14.254
20191013,2019-10-13,2019,10,13,8,1,286,15100,15.7,14731,14506,14080,13962,16216,17039,17906,18967,19686,13.93333333,15.542
20191013,2019-10-13,2019,10,13,9,1,286,16000,17.47,15662,14731,14506,14080,17039,17906,18967,19686,19625,14.54333333,16.94
20191013,2019-10-13,2019,10,13,10,1,286,16600,19.17,16348,15662,14731,14506,17906,18967,19686,19625,19419,15.75,18.224
20191013,2019-10-13,2019,10,13,11,1,286,16800,20.43,16577,16348,15662,14731,18967,19686,19625,19419,19178,17.44666667,19.234
20191013,2019-10-13,2019,10,13,12,1,286,16800,21.45,16593,16577,16348,15662,19686,19625,19419,19178,18909,19.02333333,19.9
20191013,2019-10-13,2019,10,13,13,1,286,16800,22.1,16507,16593,16577,16348,19625,19419,19178,18909,18398,20.35,20.112
20191013,2019-10-13,2019,10,13,14,1,286,16600,22.44,16419,16507,16593,16577,19419,19178,18909,18398,18194,21.32666667,19.84
20191013,2019-10-13,2019,10,13,15,1,286,16300,22.2,16196,16419,16507,16593,19178,18909,18398,18194,18229,21.99666667,19.158
20191013,2019-10-13,2019,10,13,16,1,286,16000,21.14,15918,16196,16419,16507,18909,18398,18194,18229,18388,22.24666667,18.252
20191013,2019-10-13,2019,10,13,17,1,286,16000,18.92,15901,15918,16196,16419,18398,18194,18229,18388,19793,21.92666667,17.206
20191013,2019-10-13,2019,10,13,18,1,286,17100,17.3,16386,15901,15918,16196,18194,18229,18388,19793,20158,20.75333333,16.184
20191013,2019-10-13,2019,10,13,19,1,286,18900,16.65,18165,16386,15901,15918,18229,18388,19793,20158,19475,19.12,15.428
20191013,2019-10-13,2019,10,13,20,1,286,18900,16.11,18809,18165,16386,15901,18388,19793,20158,19475,18368,17.62333333,14.852
20191013,2019-10-13,2019,10,13,21,1,286,18500,15.4,18330,18809,18165,16386,19793,20158,19475,18368,17204,16.68666667,14.392
20191013,2019-10-13,2019,10,13,22,1,286,17700,15.16,17598,18330,18809,18165,20158,19475,18368,17204,16109,16.05333333,14.018
20191013,2019-10-13,2019,10,13,23,1,286,16800,14.63,16813,17598,18330,18809,19475,18368,17204,16109,15031,15.55666667,13.732
20191013,2019-10-13,2019,10,13,24,1,286,15900,14.16,15828,16813,17598,18330,18368,17204,16109,15031,14453,15.06333333,13.644
20191014,2019-10-14,2019,10,14,1,2,287,14900,13.84,14958,15828,16813,17598,17204,16109,15031,14453,14078,14.65,13.676
20191014,2019-10-14,2019,10,14,2,2,287,14600,13.43,14612,14958,15828,16813,16109,15031,14453,14078,13878,14.21,13.71
20191014,2019-10-14,2019,10,14,3,2,287,14400,13.13,14432,14612,14958,15828,15031,14453,14078,13878,13962,13.81,13.808
20191014,2019-10-14,2019,10,14,4,2,287,14600,13.06,14418,14432,14612,14958,14453,14078,13878,13962,14080,13.46666667,13.966
20191014,2019-10-14,2019,10,14,5,2,287,15000,13.02,14717,14418,14432,14612,14078,13878,13962,14080,14506,13.20666667,14.312
20191014,2019-10-14,2019,10,14,6,2,287,16900,12.8,15755,14717,14418,14432,13878,13962,14080,14506,14731,13.07,14.994
20191014,2019-10-14,2019,10,14,7,2,287,20200,13.34,18717,15755,14717,14418,13962,14080,14506,14731,15662,12.1996,16.054
20191014,2019-10-14,2019,10,14,8,2,287,21700,15.18,20559,18717,15755,14717,14080,14506,14731,15662,16348,13.05333333,17.37
20191014,2019-10-14,2019,10,14,9,2,287,22400,17.65,21675,20559,18717,15755,14506,14731,15662,16348,16577,13.77333333,18.844
20191014,2019-10-14,2019,10,14,10,2,287,22400,19.77,21848,21675,20559,18717,14731,15662,16348,16577,16593,15.39,20.124
20191014,2019-10-14,2019,10,14,11,2,287,22300,21.57,21649,21848,21675,20559,15662,16348,16577,16593,16507,17.53333333,21.118
20191014,2019-10-14,2019,10,14,12,2,287,22400,22.69,21760,21649,21848,21675,16348,16577,16593,16507,16419,19.66333333,21.724
20191014,2019-10-14,2019,10,14,13,2,287,22400,23.47,21735,21760,21649,21848,16577,16593,16507,16419,16196,21.34333333,21.866
20191014,2019-10-14,2019,10,14,14,2,287,22500,23.91,21773,21735,21760,21649,16593,16507,16419,16196,15918,22.57666667,21.36
20191014,2019-10-14,2019,10,14,15,2,287,22000,23.79,21308,21773,21735,21760,16507,16419,16196,15918,15901,23.35666667,20.4
20191014,2019-10-14,2019,10,14,16,2,287,21800,22.15,21206,21308,21773,21735,16419,16196,15918,15901,16386,23.72333333,19.242
20191014,2019-10-14,2019,10,14,17,2,287,21500,19.71,21171,21206,21308,21773,16196,15918,15901,16386,18165,23.28333333,18.024
20191014,2019-10-14,2019,10,14,18,2,287,21900,16.38,21433,21171,21206,21308,15918,15901,16386,18165,18809,21.88333333,16.876
20191014,2019-10-14,2019,10,14,19,2,287,23600,15.24,22811,21433,21171,21206,15901,16386,18165,18809,18330,19.41333333,16.124
20191014,2019-10-14,2019,10,14,20,2,287,23500,14.56,23377,22811,21433,21171,16386,18165,18809,18330,17598,17.11,15.59
20191014,2019-10-14,2019,10,14,21,2,287,22700,13.77,22534,23377,22811,21433,18165,18809,18330,17598,16813,15.39333333,15.092
20191014,2019-10-14,2019,10,14,22,2,287,21100,13.18,20915,22534,23377,22811,18809,18330,17598,16813,15828,14.52333333,14.638
20191014,2019-10-14,2019,10,14,23,2,287,19400,12.1985,19107,20915,22534,23377,18330,17598,16813,15828,14958,13.83666667,14.244
20191014,2019-10-14,2019,10,14,24,2,287,18000,12.2049,17804,19107,20915,22534,17598,16813,15828,14958,14612,13.26666667,13.838
20191015,2019-10-15,2019,10,15,1,3,288,17000,12.2043,16796,17804,19107,20915,16813,15828,14958,14612,14432,12.1984,13.524
20191015,2019-10-15,2019,10,15,2,3,288,16400,12.2015,16272,16796,17804,19107,15828,14958,14612,14432,14418,12.1959,13.296
20191015,2019-10-15,2019,10,15,3,3,288,16100,11.1969,15938,16272,16796,17804,14958,14612,14432,14418,14717,12.35666667,13.088
20191015,2019-10-15,2019,10,15,4,3,288,16100,11.1967,15931,15938,16272,16796,14612,14432,14418,14717,15755,12.2009,13.07
20191015,2019-10-15,2019,10,15,5,3,288,16550,11.1953,16180,15931,15938,16272,14432,14418,14717,15755,18717,11.83666667,13.48
20191015,2019-10-15,2019,10,15,6,3,288,18000,11.1972,16893,16180,15931,15938,14418,14717,15755,18717,20559,11.1963,14.398
20191015,2019-10-15,2019,10,15,7,3,288,21000,12.2002,19698,16893,16180,15931,14717,15755,18717,20559,21675,11.1964,15.748
20191015,2019-10-15,2019,10,15,8,3,288,21900,13.27,21252,19698,16893,16180,15755,18717,20559,21675,21848,11.75666667,17.502
20191015,2019-10-15,2019,10,15,9,3,288,22500,14.71,21924,21252,19698,16893,18717,20559,21675,21848,21649,12.33666667,19.372
20191015,2019-10-15,2019,10,15,10,3,288,22500,16.9,21957,21924,21252,19698,20559,21675,21848,21649,21760,13.33333333,21.03
20191015,2019-10-15,2019,10,15,11,3,288,22300,18.99,21665,21957,21924,21252,21675,21848,21649,21760,21735,14.96,22.282
20191015,2019-10-15,2019,10,15,12,3,288,22300,20.5,21953,21665,21957,21924,21848,21649,21760,21735,21773,16.86666667,23.086
20191015,2019-10-15,2019,10,15,13,3,288,22400,21.45,21937,21953,21665,21957,21649,21760,21735,21773,21308,18.79666667,23.202
20191015,2019-10-15,2019,10,15,14,3,288,22500,21.81,21889,21937,21953,21665,21760,21735,21773,21308,21206,20.31333333,22.606
20191015,2019-10-15,2019,10,15,15,3,288,22100,21.43,21642,21889,21937,21953,21735,21773,21308,21206,21171,21.25333333,21.188
20191015,2019-10-15,2019,10,15,16,3,288,21800,20.43,21523,21642,21889,21937,21773,21308,21206,21171,21433,21.56333333,19.454
20191015,2019-10-15,2019,10,15,17,3,288,21600,18.08,21280,21523,21642,21889,21308,21206,21171,21433,22811,21.22333333,17.608
20191015,2019-10-15,2019,10,15,18,3,288,22200,16.54,21490,21280,21523,21642,21206,21171,21433,22811,23377,19.98,15.932
20191015,2019-10-15,2019,10,15,19,3,288,23600,15.69,23078,21490,21280,21523,21171,21433,22811,23377,22534,18.35,14.626
20191015,2019-10-15,2019,10,15,20,3,288,23500,15.18,23420,23078,21490,21280,21433,22811,23377,22534,20915,16.77,13.92
20191015,2019-10-15,2019,10,15,21,3,288,22800,14.64,22661,23420,23078,21490,22811,23377,22534,20915,19107,15.80333333,13.37
20191015,2019-10-15,2019,10,15,22,3,288,21200,14.23,20923,22661,23420,23078,23377,22534,20915,19107,17804,15.17,12.944
20191015,2019-10-15,2019,10,15,23,3,288,19500,14.11,19300,20923,22661,23420,22534,20915,19107,17804,16796,14.68333333,12.1962
20191015,2019-10-15,2019,10,15,24,3,288,18100,13.87,18021,19300,20923,22661,20915,19107,17804,16796,16272,14.32666667,12.322
20191016,2019-10-16,2019,10,16,1,4,289,17100,13.65,16879,18021,19300,20923,19107,17804,16796,16272,15938,14.07,12.86
20191016,2019-10-16,2019,10,16,2,4,289,16600,13.53,16348,16879,18021,19300,17804,16796,16272,15938,15931,13.87666667,11.894
20191016,2019-10-16,2019,10,16,3,4,289,16300,13.18,16000,16348,16879,18021,16796,16272,15938,15931,16180,13.68333333,11.752
20191016,2019-10-16,2019,10,16,4,4,289,16300,12.1985,16156,16000,16348,16879,16272,15938,15931,16180,16893,13.45333333,11.726
20191016,2019-10-16,2019,10,16,5,4,289,16700,12.1982,16313,16156,16000,16348,15938,15931,16180,16893,19698,13.18666667,12.42
20191016,2019-10-16,2019,10,16,6,4,289,18100,12.1983,17082,16313,16156,16000,15931,16180,16893,19698,21252,12.1995,12.1965
20191016,2019-10-16,2019,10,16,7,4,289,21100,13.31,19803,17082,16313,16156,16180,16893,19698,21252,21924,12.83333333,13.724
20191016,2019-10-16,2019,10,16,8,4,289,22000,15.12,21474,19803,17082,16313,16893,19698,21252,21924,21957,12.98666667,15.178
20191016,2019-10-16,2019,10,16,9,4,289,22600,16.78,22163,21474,19803,17082,19698,21252,21924,21957,21665,13.75333333,16.874
20191016,2019-10-16,2019,10,16,10,4,289,22600,17.96,22205,22163,21474,19803,21252,21924,21957,21665,21953,15.07,18.51
20191016,2019-10-16,2019,10,16,11,4,289,22400,17.75,22004,22205,22163,21474,21924,21957,21665,21953,21937,16.62,19.93
20191016,2019-10-16,2019,10,16,12,4,289,22400,17.41,22190,22004,22205,22163,21957,21665,21953,21937,21889,17.49666667,20.836
20191016,2019-10-16,2019,10,16,13,4,289,22500,16.68,22325,22190,22004,22205,21665,21953,21937,21889,21642,17.70666667,21.124
20191016,2019-10-16,2019,10,16,14,4,289,22600,16.03,22261,22325,22190,22004,21953,21937,21889,21642,21523,17.28,20.64
20191016,2019-10-16,2019,10,16,15,4,289,22200,15.37,21965,22261,22325,22190,21937,21889,21642,21523,21280,16.70666667,19.658
20191016,2019-10-16,2019,10,16,16,4,289,21900,14.38,21933,21965,22261,22325,21889,21642,21523,21280,21490,16.02666667,18.434
20191016,2019-10-16,2019,10,16,17,4,289,21800,13.71,21719,21933,21965,22261,21642,21523,21280,21490,23078,15.26,17.184
20191016,2019-10-16,2019,10,16,18,4,289,22300,13.31,21820,21719,21933,21965,21523,21280,21490,23078,23420,14.48666667,16.026
20191016,2019-10-16,2019,10,16,19,4,289,23800,12.1962,23108,21820,21719,21933,21280,21490,23078,23420,22661,13.8,15.256
20191016,2019-10-16,2019,10,16,20,4,289,23900,12.2004,23251,23108,21820,21719,21490,23078,23420,22661,20923,13.21333333,14.77
20191016,2019-10-16,2019,10,16,21,4,289,23100,11.1959,22649,23251,23108,21820,23078,23420,22661,20923,19300,12.65666667,14.406
20191016,2019-10-16,2019,10,16,22,4,289,21500,11.2019,21036,22649,23251,23108,23420,22661,20923,19300,18021,12.08333333,14.1
20191016,2019-10-16,2019,10,16,23,4,289,19800,10.1967,19253,21036,22649,23251,22661,20923,19300,18021,16879,11.60666667,13.878
20191016,2019-10-16,2019,10,16,24,4,289,18400,10.2017,17933,19253,21036,22649,20923,19300,18021,16879,16348,11.2015,13.668
20191017,2019-10-17,2019,10,17,1,5,290,17000,9.1982,17105,17933,19253,21036,19300,18021,16879,16348,16000,10.67666667,13.416
20191017,2019-10-17,2019,10,17,2,5,290,16400,9.2041,16603,17105,17933,19253,18021,16879,16348,16000,16156,10.2022,13.206
20191017,2019-10-17,2019,10,17,3,5,290,16100,9.2012,16318,16603,17105,17933,16879,16348,16000,16156,16313,9.8,13.042
20191017,2019-10-17,2019,10,17,4,5,290,16300,8.1987,16309,16318,16603,17105,16348,16000,16156,16313,17082,9.2045,12.998
20191017,2019-10-17,2019,10,17,5,5,290,16700,9.2015,16447,16309,16318,16603,16000,16156,16313,17082,19803,9.133333333,13.386
20191017,2019-10-17,2019,10,17,6,5,290,18200,9.1951,17269,16447,16309,16318,16156,16313,17082,19803,21474,9.046666667,14.172
20191017,2019-10-17,2019,10,17,7,5,290,21300,10.3,19892,17269,16447,16309,16313,17082,19803,21474,22163,9.176666667,15.2
20191017,2019-10-17,2019,10,17,8,5,290,22100,11.2047,21470,19892,17269,16447,17082,19803,21474,22163,22205,9.653333333,16.184
20191017,2019-10-17,2019,10,17,9,5,290,22500,12.1954,22285,21470,19892,17269,19803,21474,22163,22205,22004,10.42666667,17.004
20191017,2019-10-17,2019,10,17,10,5,290,22500,14.18,22230,22285,21470,19892,21474,22163,22205,22004,22190,11.43666667,17.316
20191017,2019-10-17,2019,10,17,11,5,290,22300,16.25,21727,22230,22285,21470,22163,22205,22004,22190,22325,12.1973,17.166
20191017,2019-10-17,2019,10,17,12,5,290,22300,17.47,21876,21727,22230,22285,22205,22004,22190,22325,22261,14.32333333,16.648
20191017,2019-10-17,2019,10,17,13,5,290,22400,17.87,21818,21876,21727,22230,22004,22190,22325,22261,21965,15.96666667,15.974
20191017,2019-10-17,2019,10,17,14,5,290,22500,18.18,21753,21818,21876,21727,22190,22325,22261,21965,21933,17.19666667,15.234
20191017,2019-10-17,2019,10,17,15,5,290,22100,18,21424,21753,21818,21876,22325,22261,21965,21933,21719,17.84,14.56
20191017,2019-10-17,2019,10,17,16,5,290,21800,17.17,21442,21424,21753,21818,22261,21965,21933,21719,21820,18.01666667,13.878
20191017,2019-10-17,2019,10,17,17,5,290,21600,15.44,21367,21442,21424,21753,21965,21933,21719,21820,23108,17.78333333,13.212
20191017,2019-10-17,2019,10,17,18,5,290,22400,13.99,21695,21367,21442,21424,21933,21719,21820,23108,23251,16.87,12.654
20191017,2019-10-17,2019,10,17,19,5,290,23800,13.31,22956,21695,21367,21442,21719,21820,23108,23251,22649,15.53333333,12.2015
20191017,2019-10-17,2019,10,17,20,5,290,23800,12.1954,23241,22956,21695,21367,21820,23108,23251,22649,21036,14.24666667,11.622
20191017,2019-10-17,2019,10,17,21,5,290,23000,11.2041,22533,23241,22956,21695,23108,23251,22649,21036,19253,13.28,11.132
20191017,2019-10-17,2019,10,17,22,5,290,21400,10.1951,20896,22533,23241,22956,23251,22649,21036,19253,17933,12.2042,10.688
20191017,2019-10-17,2019,10,17,23,5,290,19700,9.1983,19095,20896,22533,23241,22649,21036,19253,17933,17105,11.48666667,10.252
20191017,2019-10-17,2019,10,17,24,5,290,18300,9.2039,17757,19095,20896,22533,21036,19253,17933,17105,16603,10.58333333,9.838
20191018,2019-10-18,2019,10,18,1,6,291,17200,9.2023,16845,17757,19095,20896,19253,17933,17105,16603,16318,9.1991,9.478
20191018,2019-10-18,2019,10,18,2,6,291,16600,8.1959,16310,16845,17757,19095,17933,17105,16603,16318,16309,9.483333333,9.274
20191018,2019-10-18,2019,10,18,3,6,291,16300,8.2003,15972,16310,16845,17757,17105,16603,16318,16309,16447,9.2007,9.212
20191018,2019-10-18,2019,10,18,4,6,291,16400,7.1971,16064,15972,16310,16845,16603,16318,16309,16447,17269,8.616666667,9.2039
20191018,2019-10-18,2019,10,18,5,6,291,16800,7.1981,16321,16064,15972,16310,16318,16309,16447,17269,19892,8.2011,9.1986
20191018,2019-10-18,2019,10,18,6,6,291,18100,8.2013,17165,16321,16064,15972,16309,16447,17269,19892,21470,7.1985,10.594
20191018,2019-10-18,2019,10,18,7,6,291,21200,8.1978,19865,17165,16321,16064,16447,17269,19892,21470,22285,7.883333333,11.6
20191018,2019-10-18,2019,10,18,8,6,291,22100,10.1959,21447,19865,17165,16321,17269,19892,21470,22285,22230,8.2024,12.948
20191018,2019-10-18,2019,10,18,9,6,291,22500,12.1966,22112,21447,19865,17165,19892,21470,22285,22230,21727,9.166666667,14.382
20191018,2019-10-18,2019,10,18,10,6,291,22600,14.96,22294,22112,21447,19865,21470,22285,22230,21727,21876,10.67666667,15.662
20191018,2019-10-18,2019,10,18,11,6,291,22700,17.28,22046,22294,22112,21447,22285,22230,21727,21876,21818,12.73666667,16.79
20191018,2019-10-18,2019,10,18,12,6,291,22600,18.31,22148,22046,22294,22112,22230,21727,21876,21818,21753,14.96666667,17.554
20191018,2019-10-18,2019,10,18,13,6,291,22700,19.11,22061,22148,22046,22294,21727,21876,21818,21753,21424,16.85,17.738
20191018,2019-10-18,2019,10,18,14,6,291,22700,19.47,22038,22061,22148,22046,21876,21818,21753,21424,21442,18.23333333,17.332
20191018,2019-10-18,2019,10,18,15,6,291,22300,19.19,21595,22038,22061,22148,21818,21753,21424,21442,21367,18.96333333,16.556
20191018,2019-10-18,2019,10,18,16,6,291,22300,18.15,21573,21595,22038,22061,21753,21424,21442,21367,21695,19.25666667,15.582
20191018,2019-10-18,2019,10,18,17,6,291,21900,15.83,21342,21573,21595,22038,21424,21442,21367,21695,22956,18.93666667,14.49
20191018,2019-10-18,2019,10,18,18,6,291,22600,14.19,21633,21342,21573,21595,21442,21367,21695,22956,23241,17.72333333,13.338
20191018,2019-10-18,2019,10,18,19,6,291,23600,13.45,22915,21633,21342,21573,21367,21695,22956,23241,22533,16.05666667,12.352
20191018,2019-10-18,2019,10,18,20,6,291,23500,12.1995,23021,22915,21633,21342,21695,22956,23241,22533,20896,14.49,11.1952
20191018,2019-10-18,2019,10,18,21,6,291,22700,12.2049,22107,23021,22915,21633,22956,23241,22533,20896,19095,13.53,10.736
20191018,2019-10-18,2019,10,18,22,6,291,21200,12.2014,20486,22107,23021,22915,23241,22533,20896,19095,17757,12.96333333,10.74
20191018,2019-10-18,2019,10,18,23,6,291,19500,12.2005,19000,20486,22107,23021,22533,20896,19095,17757,16845,12.52666667,9.1951
20191018,2019-10-18,2019,10,18,24,6,291,18200,11.1972,17705,19000,20486,22107,20896,19095,17757,16845,16310,12.22666667,9.14
20191019,2019-10-19,2019,10,19,1,7,292,16900,11.2016,16701,17705,19000,20486,19095,17757,16845,16310,15972,11.1997,8.1959
20191019,2019-10-19,2019,10,19,2,7,292,16200,10.1953,16148,16701,17705,19000,17757,16845,16310,15972,16064,11.64333333,8.274
20191019,2019-10-19,2019,10,19,3,7,292,15800,10.2001,15708,16148,16701,17705,16845,16310,15972,16064,16321,11.13666667,8.54
20191019,2019-10-19,2019,10,19,4,7,292,15700,9.8,15589,15708,16148,16701,16310,15972,16064,16321,17165,10.56666667,8.92
20191019,2019-10-19,2019,10,19,5,7,292,15900,9.1951,15478,15589,15708,16148,15972,16064,16321,17165,19865,10.11333333,8.604
20191019,2019-10-19,2019,10,19,6,7,292,16300,8.1983,15643,15478,15589,15708,16064,16321,17165,19865,21447,9.773333333,9.594
20191019,2019-10-19,2019,10,19,7,7,292,17700,8.1971,16777,15643,15478,15589,16321,17165,19865,21447,22112,9.2038,11.24
20191019,2019-10-19,2019,10,19,8,7,292,18700,10.1966,17670,16777,15643,15478,17165,19865,21447,22112,22294,9.016666667,12.854
20191019,2019-10-19,2019,10,19,9,7,292,19900,12.1983,18928,17670,16777,15643,19865,21447,22112,22294,22046,9.4,14.76
20191019,2019-10-19,2019,10,19,10,7,292,20200,14.56,19584,18928,17670,16777,21447,22112,22294,22046,22148,10.73333333,16.464
20191019,2019-10-19,2019,10,19,11,7,292,20400,16.19,19665,19584,18928,17670,22112,22294,22046,22148,22061,12.68333333,17.826
20191019,2019-10-19,2019,10,19,12,7,292,20400,16.77,19764,19665,19584,18928,22294,22046,22148,22061,22038,14.52666667,18.672
20191019,2019-10-19,2019,10,19,13,7,292,20200,16.87,19692,19764,19665,19584,22046,22148,22061,22038,21595,15.84,18.846
20191019,2019-10-19,2019,10,19,14,7,292,19900,17.05,19374,19692,19764,19665,22148,22061,22038,21595,21573,16.61,18.35
20191019,2019-10-19,2019,10,19,15,7,292,19300,17.2,18785,19374,19692,19764,22061,22038,21595,21573,21342,16.89666667,17.366
20191019,2019-10-19,2019,10,19,16,7,292,19000,15.88,18576,18785,19374,19692,22038,21595,21573,21342,21633,17.04,16.162
20191019,2019-10-19,2019,10,19,17,7,292,18900,13.93,18470,18576,18785,19374,21595,21573,21342,21633,22915,16.71,14.914
20191019,2019-10-19,2019,10,19,18,7,292,19800,13.01,18779,18470,18576,18785,21573,21342,21633,22915,23021,15.67,13.782
20191019,2019-10-19,2019,10,19,19,7,292,20700,12.2037,19955,18779,18470,18576,21342,21633,22915,23021,22107,14.27333333,13.044
20191019,2019-10-19,2019,10,19,20,7,292,20600,11.1976,19940,19955,18779,18470,21633,22915,23021,22107,20486,13.10333333,12.616
20191019,2019-10-19,2019,10,19,21,7,292,19800,11.2045,19236,19940,19955,18779,22915,23021,22107,20486,19000,12.2038,12.2027
20191019,2019-10-19,2019,10,19,22,7,292,18600,11.2038,18016,19236,19940,19955,23021,22107,20486,19000,17705,11.1986,11.912
20191019,2019-10-19,2019,10,19,23,7,292,17600,11.2004,16886,18016,19236,19940,22107,20486,19000,17705,16701,11.1953,11.1952
20191019,2019-10-19,2019,10,19,24,7,292,16300,10.1976,15826,16886,18016,19236,20486,19000,17705,16701,16148,11.2029,11.94
20191020,2019-10-20,2019,10,20,1,1,293,15200,10.2028,14928,15826,16886,18016,19000,17705,16701,16148,15708,11.2006,10.644
20191020,2019-10-20,2019,10,20,2,1,293,14700,9.1952,14400,14928,15826,16886,17705,16701,16148,15708,15589,10.69333333,10.202
20191020,2019-10-20,2019,10,20,3,1,293,14300,9.2002,14069,14400,14928,15826,16701,16148,15708,15589,15478,10.18666667,9.736
20191020,2019-10-20,2019,10,20,4,1,293,14000,8.2047,13937,14069,14400,14928,16148,15708,15589,15478,15643,9.606666667,9.372
20191020,2019-10-20,2019,10,20,5,1,293,14200,8.2002,13960,13937,14069,14400,15708,15589,15478,15643,16777,9.003333333,9.502
20191020,2019-10-20,2019,10,20,6,1,293,14300,7.2045,14097,13960,13937,14069,15589,15478,15643,16777,17670,8.503333333,10.108
20191020,2019-10-20,2019,10,20,7,1,293,14700,8.2029,14542,14097,13960,13937,15478,15643,16777,17670,18928,7.1998,11.118
20191020,2019-10-20,2019,10,20,8,1,293,15400,10.1991,14737,14542,14097,13960,15643,16777,17670,18928,19584,7.1992,12.1959
20191020,2019-10-20,2019,10,20,9,1,293,16300,13.33,15460,14737,14542,14097,16777,17670,18928,19584,19665,8.883333333,14.202
20191020,2019-10-20,2019,10,20,10,1,293,16600,15.96,16147,15460,14737,14542,17670,18928,19584,19665,19764,10.84333333,15.444
20191020,2019-10-20,2019,10,20,11,1,293,16800,18.44,16421,16147,15460,14737,18928,19584,19665,19764,19692,13.4,16.288
20191020,2019-10-20,2019,10,20,12,1,293,16800,20.07,16431,16421,16147,15460,19584,19665,19764,19692,19374,15.91,16.816
20191020,2019-10-20,2019,10,20,13,1,293,16600,20.89,16365,16431,16421,16147,19665,19764,19692,19374,18785,18.15666667,16.754
